JobId,BenefitId,BenefitValue
1911152,2,"Khám sức khỏe hằng năm, bảo hiểm sức khỏe"
1911152,3,15 ngày phép năm
1910995,1,"Thưởng các ngày lễ, tháng lương thứ 13. Tăng lương định kỳ hàng năm"
1910995,11,Hỗ trợ xe đưa đón từ Hà Nội về công ty và ngược lại
1910995,12,Hỗ trợ ăn trưa
1910994,1,"Thưởng các ngày lễ, tháng lương thứ 13. Tăng lương định kỳ hàng năm"
1910994,11,Hỗ trợ xe đưa đón từ Hà Nội về công ty và ngược lại
1910994,12,Hỗ trợ ăn trưa
1911125,1,"- Thưởng Tháng 13, thưởng đặc biệt, thưởng các dịp lễ và Tết
- Có chế độ tăng lương hàng năm

"
1911125,2,"- Thử việc 30 ngày, đóng BHXH 100% ngay từ tháng đầu thử việc"
1911125,4,- Có lộ trình thăng tiến
1911125,12,- Hỗ trợ tiền ăn trưa theo số ngày thực tế làm việc
1911151,1,"KPI bonus every 6 months equivalent to 1x-3x of monthly salary
"
1911151,4,"Aviation standard training opportunities
"
1911151,9,"Many business trip opportunities, with extra 20 travel points
"
1911141,1,Fixed bonus: 13th-month salary
1911141,2,"Healthcare insurance, social insurance & unemployment insurance (following related current law and regulation)
24/24 Insurance (In Vietnam)"
1911141,10,"Team Building Activities, YEP, Company Trip"
1911141,11,Parking allowance
1893135,1,"Performance bonus, other benefits according to Company policy"
1893135,2,"24/7 Accident Insurance, Private health Insurance"
1893135,3,Annual leave 14 days/ year
1911143,2,Gói chăm sóc sức khỏe
1911143,3,18 ngày phép năm
1911143,10,Các câu lạc bộ ngoại khoá
1911134,15,"Upon successful completion of the probation period, the company is willing to support housing or transportation costs to ensure the employee can commute to work more conveniently."
1911133,1,"KPI Bonus, 13th month salary"
1911133,2,Health care insurance
1911133,7,Máy tính xách tay
1911129,1,13th-month salary & annual performance bonus
1911129,2,Health-care insurances served by international provider
1911129,4,"Lots of training & development opportunities, even abroad"
1910798,1,Theo năng lực
1910798,15,Các chế độ theo quy định nhà nước và quy chế công ty
1907990,1,24/24 accident insurance
1907990,2,Annual health check
1907990,15,Competitive salary
1908033,1,"Attractive salary +13th salary, review salary per year"
1908033,2,Healthcare insurance (Social/ Health/ Unemployment Insurance on full salary)
1908033,15,Opportunities to be trained in the professional environment to maximize your potential
1908036,1,Thu nhập hấp dẫn &amp; cạnh tranh
1908036,4,Được cử đi đào tạo trong nước hoặc nước ngoài
1908036,5,Chế độ điều chỉnh lương định kỳ theo năm
1908530,2,Bảo hiểm sức khỏe PVI
1908530,3,15 ngày nghỉ phép/ năm
1908530,7,Cung cấp laptop khi làm việc
1911127,2,Chế độ bảo hiểm xã hội và sức khỏe theo quy định.
1911127,3,Ngày nghỉ phép và các chế độ phúc lợi khác.
1911127,4,Được đào tạo và nâng cao kỹ năng chuyên môn.
1911127,15,"Mức lương cạnh tranh và phụ cấp hấp dẫn.
Cơ hội phát triển nghề nghiệp trong môi trường quốc tế và đổi mới."
1910998,1,Thưởng
1910998,2,Chăm sóc sức khỏe
1910998,4,Đào tạo
1910998,9,Du Lịch
1910998,15,Tăng lương
1911124,1,Performance bonus.
1911124,7,Laptop provided.
1911124,15,Company Trip
1910999,1,Thưởng
1910999,2,Chăm sóc sức khỏe
1910999,4,Đào tạo
1910999,9,Du Lịch
1910999,15,Tăng lương
1911123,1,13 months bonus
1911123,3,Paid annual leave
1911123,15,Social Insurance
1911117,1,"Tăng lương đột xuất, định kỳ, Thưởng Lễ, tết, lương tháng 13, KPIs, chế độ kết hôn, thai sản"
1911117,4,"Nghỉ phép, ốm đau, thai sản có lương; Phụ cấp cơm trưa; Du lịch, khám sức khỏe định kỳ hàng năm"
1911117,9,"Du lịch, khám sức khỏe định kỳ hàng năm theo chế độ của công ty."
1911120,1,Lương thưởng: Thỏa thuận theo năng lực và theo trách nhiệm
1911120,4,Cơ hội thăng tiến: Có cơ hội phát triển theo chiều ngang và dọc: Chuyên gia / Trưởng nhóm thiết kế /
1911115,1,Chế độ thưởng
1911115,2,"Chế độ bảo hiểm
Chăm sóc sức khỏe"
1911115,3,Nghỉ phép năm
1911115,4,Đào tạo
1911115,7,Laptop
1911115,9,Du Lịch
1911115,15,"Phụ cấp
Tăng lương"
1911113,1,"•	Lương tháng 13, thưởng cuối năm (tùy theo tình hình hoạt động và doanh thu của công ty và sẽ thông báo vào cuối năm)
•	Phụ cấp cơm trưa, hỗ trợ công tác phí khi đi công tác (xe, ăn , uống, khách sạn...)"
1911113,2,"•	Được tham gia đầy đủ chế độ BHXH, BHYT, BHTN (ngay trong thời gian thử việc và ký hợp đồng lao động) và Bảo hiểm PTI 24/24, BH sức khỏe cá nhân"
1911113,3,"•	Từ 15 ngày phép/ năm trở lên
•	Các ngành nghĩ Lễ, Tết, Phép theo quy định của Luật LĐ Việt Nam hiện hành
•	Tham gia công đoàn"
1911053,1,Bonus & Salary increment 2 times per year
1911053,3,15 Days
1911053,5,Sales Awards
1911111,1,Quarterly bonus based on sales target
1911111,2,"- 100% Mandatory insurance as current regulations
- Annual health checkup
- AAA private healthcare insurance."
1911111,3,15 Annual leave days per year
1911112,1,"Mức lương cạnh tranh, phù hợp với năng lực và kinh nghiệm."
1911112,2,"Được hưởng các chế độ, phúc lợi như doanh nghiệp Nhà nước: BHXH, BHYT, BHTN…; thưởng ngày lễ, tết;"
1911112,15,"Mức lương cạnh tranh, phù hợp với năng lực và kinh nghiệm.
Các chế độ phúc lợi theo quy định của công ty (bảo hiểm, nghỉ phép, du lịch, đào tạo).
Cơ hội thăng tiến và phát triển nghề nghiệp trong môi trường chuyên nghiệp."
1911110,1,"Attractive salary, incentive salary and review salary yearly"
1911110,2,"Bao Viet 24/7 Insurance
Annual Healthcheck"
1911110,4,"Professional, dynamic working environment"
1911039,1,"Net salary: VND 15,000,000 – VND 18,000,000"
1911039,8,"Food &amp; phone: VND 150,000/working day"
1911039,15,Benefits &amp; allowance: follow company’s policy
1911046,1,Attractive salary
1911046,2,Health insurance and Social insurance regulated by Vietnam Labor Law
1911046,10,"Professional, dynamic working environment"
1911105,1,"Thưởng các dịp lễ, Tết và thưởng tháng 13, thưởng theo hiệu quả công việc theo quy định của Tập đoàn (2-5 tháng lương), chế độ phúc lợi, công đoàn,..."
1911105,2,Đầy đủ chế độ Bảo hiểm theo quy định sau thời gian thử việc
1911105,3,"Chế độ nghỉ phép, nghỉ ốm theo quy định của Luật lao động"
1911105,4,Được đào tạo và phát triển kỹ năng chuyên môn
1911105,10,"Được tham gia các hoạt động team building, du lịch hàng năm"
1911105,12,Ăn trưa tại bếp ăn Tập đoàn
1911105,15,Làm việc tại Hòa Phát - Top 10 Tập đoàn tư nhân lớn nhất Việt Nam
1888312,1,"Thưởng lương tháng thứ 13.
Thưởng lương năng suất làm việc vào cuối năm.
Thưởng cổ tức (thâm niên và trách nhiệm).
Thưởng thâm niên: thưởng thâm niên theo các mức 5 năm, 10 năm, 15 năm,…"
1888312,2,Bảo hiểm chăm sóc sức khỏe toàn diện (Bảo Việt/PVI).
1888312,9,"Tham quan, nghỉ mát hàng năm: hàng năm công ty sẽ tổ chức cho toàn thể nhân viên đi tham quan, nghỉ mát ít nhất 1 lần/năm."
1888312,15,"Tăng lương định kỳ (2 đợt/năm): được thực hiện định kỳ vào tháng 01 và 07 hàng năm.
Tăng lương đột xuất: vào bất kỳ thời điểm, căn cứ vào hiệu quả làm việc vượt trội và thành tích của cá nhân cũng như sự đóng góp vào phát triển của Công ty."
1911100,1,Attractive salary + bonus
1911100,2,Additional Health Care
1911100,10,Annual leave / Company trip/ Training
1911097,1,13th Salary payment
1911097,2,Premium Healhcare for you
1911097,3,15 days annual leave per year
1911032,1,Company's policies
1911088,1,"Performance review once a year (including review of salary, recognize employee’s efforts, and identify development/ improvement needs)."
1911088,3,"Annual leave and insurance following Vietnam Law and as per company’s regulations (social insurance and health care insurance, etc.)."
1911088,4,"- A friendly, dynamic, and professional environment with great chances to learn new skills and gain valuable experience.
- Participated in real-world projects and received structured training to develop solid Business Analysis skills."
1911041,1,Thưởng Tết theo Chính Sách Công Ty
1911041,2,"Tham Gia BHYT, BHXH theo Luật Lao Động"
1911041,3,Nghỉ phép năm
1911083,1,"KPI Bonus, 13th month salary"
1911083,2,Health care insurance
1911083,7,Company laptop/Ipad
1911078,1,Lương tháng 13 + thưởng theo hoạt động công ty
1911078,9,"Thẻ Bảo hiểm PVI, Bảo Minh"
1911078,11,Có xe đưa đón nhân viên làm việc tại trung tâm Tp.HCM
1911073,1,Thưởng kết quả công việc
1911012,1,"Competitive salary, 13rd month salary policy, bonus for outstanding performance and public holidays."
1911012,2,"Social insurance, healthy insurance, unemployment insurance according to Labor Laws"
1911012,4,Professional working environment and many opportunities for promotion.
1911012,10,"Annual company trip, quarterly events, year-end dinner."
1911012,11,Parking allowance.
1907961,1,"Thưởng các ngày Lễ - Tết, thưởng cuối năm."
1907961,2,"Hưởng đầy đủ các chế độ BHXH, BHYT,... theo quy định của Luật Lao động"
1907961,3,Phép năm đầy đủ
1907961,9,Đi du lịch 1 năm/1 lần cùng công ty
1907961,15,"Thu nhập: 20-30 Triệu (tương xứng năng lực)+hoa hồng
Phụ cấp chuyên cần hàng tháng.
Lương tháng 13 hấp dẫn (theo kết quả kinh doanh).
Chế độ hiếu, hỉ, sinh con, sinh nhật……"
1892099,2,Healthcare
1907919,1,"Thưởng &amp; quà Lễ, Tết, quốc tế thiếu nhi, 8/3,…."
1907919,2,"Được tham gia đầy đủ chính sách BHXH, BHYT, BHTN."
1907919,3,"Ngày nghỉ: theo tiêu chuẩn của nhà nước, công ty."
1907919,4,"Cơ hội huấn luyện: được tham gia các khóa kỹ năng mềm, kỹ năng chuyên môn tại các trung tâm uy tín như Trường Doanh Nhân Pace, Dale Carnegie,...."
1907919,11,"Công ty có xe đưa đón cho Nhân viên từ 212Thoại Ngọc Hầu, phường Hiệp Tân, quận Tân Phú."
1907919,12,"Công ty hỗ trợ cơm trưa, đồng phục và phí gửi xe nếu sử dụng xe đưa đón."
1907919,15,"Môi trường làm việc hòa đồng, thân thiện, hỗ trợ phát triển nghề nghiệp, chuyên môn.
Xét tăng lương hằng năm."
1911056,1,- Profit share scheme;
1911056,2,- Employee Benefit insurance; Training
1911056,3,"- 15 days of full paid leave per annum, 05 days of full paid sick leave per annum"
1911068,1,"The benefits include attractive salary, 13th month bonus, performance bonus."
1911068,10,Many attractive events throughout the year.
1911068,15,"International and professional working environment, long term and growing career path"
1911066,1,Thưởng kết quả công việc
1911048,1,Attractive and competitive salary
1911048,2,"Private Healthcare insurance
Social insurance, health insurance, unemployment insurance according to company law"
1911048,3,25 days paid leave a year including national holidays
1911048,15,"Great career opportunities and fast-paced development
Opportunities to gain experience working on international projects
Chance to be coached by leading experts in the field with international experience
Attractive and competitive salary"
1911059,1,13 salay
1911059,2,Insurance social (100% salary)
1911059,3,15 Annual leave
1911059,9,Yes
1911059,11,Ha Noi = Hung Yen
1911059,12,Lunch meals
1911057,1,"Thưởng lễ Tết, thưởng tháng lương thứ 13"
1911057,2,"Môi trường làm việc năng động, chuyên nghiệp, năng động"
1911057,3,Các chế độ đãi ngộ khác theo quy định của công ty
1911051,1,Thưởng
1911051,2,"Bảo hiểm
Chăm sóc sức khỏe"
1911051,3,Chế độ nghỉ phép
1911051,15,"Phụ cấp
Đồng phục
Công tác phí"
1911055,1,theo chính sách công ty 
1911047,1,"Lương tháng 13, thưởng vào các dịp lễ tết hàng năm"
1911047,2,Khám sức khỏe định kì hàng năm
1911047,3,Một năm có 12 ngày phép
1911042,1,"Lương tháng 13, thưởng vào các dịp lễ tết hàng năm"
1911042,2,Khám sức khỏe định kì hàng năm
1911042,3,Một năm có 12 ngày phép
1911040,1,"Lương, thưởng đầy đủ theo quy định của nhà nước"
1911040,9,"Hàng năm công ty sẽ tổ chức du lịch, các hoạt động lễ tết"
1911040,11,"Xe đưa rước tuyến: Nhơn Trạch, Long Thành, BRVT, Biên Hòa, TP.HCM"
1911034,1,Các chế độ thưởng theo quy định công ty
1911034,2,Gói sức khỏe Bảo Việt
1911034,3,12 ngày phép/ năm
1911034,4,Tham gia các chương trình đào tạo nội bộ & bên ngoài
1911033,1,Thưởng
1911033,2,Chăm sóc sức khỏe
1911033,3,Chế độ nghỉ phép
1911033,4,Đào tạo
1911033,9,Du lịch nước ngoài
1911033,10,Chế độ tập thể dục
1911033,15,"Bảo hiểm
Du Lịch
Phụ cấp
Đồng phục
Tăng lương
Công tác phí
Phụ cấp thâm niên"
1911027,1,Annual Salary Review; Performance Bonus
1911027,2,"Healthcare Plan
Healthcare Insurance Policy; Annual Health Check-Up Program"
1911027,15,"Others
Staff Housing Loan Policy (Mortgage); Tenure Policy (Long-service award); Annual Paid Leave, etc."
1911024,1,"Được thưởng nhân dịp các ngày Lễ, Tết, lương tháng 13 theo quy định của công ty."
1911024,2,"Được hưởng các chế độ BHXH, BHYT, BHTN theo quy định của Nhà Nước."
1911024,3,Phép năm theo luật định;
1911023,1,13th month payment; performance bonus
1911023,2,Premium healthcare plan
1911023,9,Travelling locally and overseas for business development and training
1910990,1,theo chính sách công ty 
1911010,15,according to company policies 
1911013,15,Được hưởng các chế độ theo quy định của luật lao động.
1911015,1,according to company policies 
1911017,1,"Lương, thưởng đầy đủ theo quy định của nhà nước"
1911017,9,"Hàng năm công ty sẽ tổ chức du lịch, các hoạt động lễ tết"
1911017,11,"Xe đưa rước tuyến: Nhơn Trạch, Long Thành, BRVT, Biên Hòa, TP.HCM"
1890813,1,Thưởng Doanh số và Lương tháng 13
1890813,2,Bảo hiểm FPTCare cho bản thân và cơ hội mua FPT care cho gia đình;
1890813,9,"Tham gia các hoạt động teambuilding, lễ hội văn hóa đặc sắc FPT, nghỉ mát hàng năm;"
1911004,1,Attractive and competitive salary package & Performance-based bonuses
