SkillId,SkillName
340680,Plastic Molding
1201111,Safety Standards
102408,Growth Hacking
102017,Gearboxes
1233972,ICT Teaching
1002128,Pedagogical Skills
904077,Customer Analysis
419401,Hệ Thống Networks
1156322,Quality Methods
138414,Quản Lý Chất Lượng IQC
711120,Hoàn Thuế VAT PIT
1003388,Nghiên cứu và phân tích
995815,Professionalism
729031,Schematics
93413,Conceptual Engineering
924052,Diplomacy
1051191,Kiểm soát chất lượng (QA/QC)
332812,Đúc Nhôm
1083921,Sales B2C
407120,Kiến Trúc Kết Cấu Thép
502769,Allegro PCB Design
281172,Kiến Trúc Vật Liệu
116701,Unreal Engine
1231770,Character Posing
143135,3D Animation
125450,Đồ Họa 3D
526518,Animation Video Production
1231772,Maya Software
637605,Game Animation
1017690,2D Motion
8508,Character Design
25858,Hand Drawing
1231775,Webtoon Coloring
1231786,Hành Trình Số Hóa
1011523,Phân Tích Chỉ Số
1057422,Kiểm toán tài chính
1016751,AR Development
162231,Jira Service Desk
586849,Ticket Management
1021833,Retail FMCG knowledge
520651,Electronic Testing
1066043,Tư vấn thông tin
102355,Offshore Oil
743561,Vessel Planning
6283,Marine Insurance
6317,Facebook Marketing
733107,Wifi Solutions
1021889,Branding Identity
407022,Bank Deposits
725919,Money Exchange
1061406,Data Maintenance
625085,QC Checking
1217408,7tools QC
37861,Primavera P6
1042541,Airticket Booking
270191,Ticket Booking
342684,IELTS Training
100107,Academic Development
479816,Budget Development
1139519,Research Administration
1030029,Legal document handling
1237702,Hr Software Familiarity
1049480,Human Resource Policy
1076599,BERT
1058129,GPT
1007020,LLM
655259,Purchasing Goods
33745,Corporate Treasury
85300,Foreign Exchange Management
1033846,BSC
148513,Gantt Chart
1237728,Sơ Đồ Pert
989898,Kỹ năng xử lý tình huống
1025816,Kỹ năng xử lý tình huống
1027221,Kỹ năng xử lý tình huống
1039432,8D
113187,Metric Management
745659,Đánh Giá Đầu Tư
1191930,Sàn thương mại điện tử
992493,Stakeholder Engagement
747869,Kiểm Soát Giao Dịch
1015329,GraphQL
988305,Kỹ Năng Báo Cáo
1027836,Kỹ Năng Báo Cáo
583583,Chế Tạo Khuôn Dập
1237586,Die Press
643979,Tư Vấn Di Trú
1237583,Informatica Data Quality
1237585,Data governance standards
1018407,Sales & Marketing
1237582,Exploit Development
1237581,Cloud & DevSecOps Security
27574,Làm Thầu
359196,IT Procurement
1228965,Affiliate Marketing Expertise
1021343,Affiliate service management
298136,Bảo Trì Thang Máy
1141934,Phát Triển Kỹ Năng
1034766,ERP Software
1039987,ERP Software
160799,Công Nghệ Gỗ
2795,SQL Server Technology
1039767,Injection molding troubleshooting
186377,Quản Trị Con Người
1021049,Employee Relations
225535,Duy Trì Khách Hàng
1053446,MES Systems
1715,Wood Finishing
1231714,Tư Duy Cải Tiến
790647,Industry Research
1022610,Cross-border management
1013276,Xử lý thủ tục
1108261,Thư ký cho Ban Tổng Giám Đốc
1043486,Cấu Trúc Sản Phẩm
1171088,Tư vấn cấu trúc vốn
336586,Software Analysis
1115190,Educational Planning
113911,Effluent Treatment
98564,Operations Improvement
176842,Biological Sciences
1030085,8D Report
1025558,Logistics Skills
193466,Quản Trị Tài Chính Doanh Nghiệp
1043386,Theo dõi thu chi
1123884,Theo dõi thu chi
1152096,Theo dõi thu chi
1188602,Theo dõi thu chi
90921,Marketing Analytics
351200,Consult Stakeholders
27908,Mua Bán
402524,Kiểm Thử Bảo Mật
1051333,Security+
8951,Project Logistics
710838,Onshore Oil Gas
710837,Offshore Oil & Gas
554591,Kiểm Soát Gian Lận Thẻ
127168,Anti-fraud
135395,Building Technology
76181,Network Architecture
1237262,Sales Specification Background
743310,Gia Công Đúc Áp Lực
1162589,Quản Lý Đối Tác
990210,Đoàn hội
1123574,Market Forecasting
102354,Expense Analysis
358594,Kỹ Thuật Vi Sinh
402756,Kỹ Thuật Hóa Dược
1068738,Kỹ Thuật Phòng Thí Nghiệm
47053,Dịch Thuật Tiếng Anh
585643,Technical Approach
202300,Quản Lý Hàng Hóa Xuất Nhập Khẩu
1022690,Lead-generation campaigns
1077980,Kinh Nghiệm Trong Lĩnh Vực
10665,Technology Audit
110088,Technology Management
737981,Nghiệp Vụ Sản Xuất
780703,Tư Vấn Tiệc Cưới
997034,Etab
1044896,Technical Safety Management
1031418,Industrial Equipment Knowledge
1025253,SEA Analysis
1152951,B2B Sales & Marketing
1000446,Tìm kiếm nguồn hàng
1066554,Tìm kiếm nguồn hàng
1084325,Tìm kiếm nguồn hàng
1118185,Tìm kiếm nguồn hàng
620118,Guest Welcoming
739748,Concept Drawing
899391,Đào Tạo Trực Tuyến
346668,Soạn Tài Liệu Giảng Dạy
1021798,ocean freight operations
1031009,Sales Orientation
1056124,Protocols
1028374,Kiểm tra an toàn
487485,Cloud Security
100195,Hospital Contracting
112019,Transformer
173485,Smart Energy Management
920659,Online Content
1017612,Prototyping
1020114,Prototyping
1029288,Prototyping
1029804,Prototyping
1032072,Prototyping
691220,PDCA Approach
1050214,Inventor (Design)
1118299,"Điện + Điện tử, điện"
32712,Macroeconomics
706792,Modelling Processing Methods
1012279,Research Methodology
1031386,Research Methodology
1049116,Research Methodology
1064490,Research Methodology
1096160,Research Methodology
586022,Product Experiment
1063512,Quản lý tổng thầu
989895,Tối ưu chi phí
1064757,Tối ưu chi phí
1102646,Tối ưu chi phí
1177641,Tối ưu chi phí
1220581,Tối ưu chi phí
1235658,Audit Fieldwork
718875,Event Tracking
166279,Thiết Kế Trưng Bày
1233583,Pit Law
1086445,Mt Experience
1162644,Siêu Thị
1021580,Tư duy sáng tạo
1070709,DHCP Server
422510,Mobile App Framework
1132389,Material Analysis
1006573,Phần mềm kế toán FAST
119029,Client Orientation
760322,Close Sale
791101,Robot Tự Động Hoá
1235510,Kinh Nghiệm Ô Tô Thương Mại
720780,V-Ray
1235523,Phần Mềm Nghiệp Vụ Hr
132535,Bảo Trì Máy Nén Khí
1101665,Kiến Thức Về Esg
1017740,Kiến thức về ISO
595103,Procurement Logistics
711710,Lái Xe Chuyên Nghiệp
1078443,Trading Business Knowledge
1007195,Supplier Evaluation
751,Bán Hàng Ô Tô
1028662,marketing coordination
1048280,Actuarial Modelling
479961,Insurance Business Law
655364,Mathematics Analysis
390879,Steel Technique
1072416,Equipment Mechanism
827854,Cung Ứng Ngành Hàng
1235262,Kênh Gt
180252,May Mặc Thời Trang
1075840,Kinh Nghiệm F&B
1066526,Nghiệp vụ hành chính
333024,Phân Tích Hồ Sơ Tín Dụng
564631,Marketing Activation
1051124,Trucking Knowledge
1013764,Postgres
1235508,Đại Lý Ô Tô
1235507,Điều Hành Đại Lý Ô Tô
1038240,KPI Management
1042918,KPI Management
990041,Team leadership
794773,Đánh Giá Thiết Kế
913147,NAV
116329,Tư Vấn Xe Ô Tô
1013433,Interior Materials
1086170,Cchn
101989,Ambient Air Monitoring
1023092,Soil Analysis
1234863,Water Quality Assessment
997955,Technical Leadership
699193,HSE Trainings
1234659,Cpa Vn
1063841,Bilingual Content Creation
151903,Kỹ Thuật Bao Bì
1163585,Kỹ sư hóa học
1195370,Legal Processing
1054582,Legal Solutions
1043205,Legal Support
1027554,Chinese Communication
1049745,Chinese Communication
1079613,Mice Management
1112225,BAS
101722,Individual Tax Return
127380,Return Management
1008215,Good English communication
1003592,Effect communication
329534,Designing Tool
1234719,Lms Management
435554,Bảo Mật Server
205399,Real Estate Valuation
673157,Product Deployment
100909,Derivative Operation
670663,Financial Market
733264,FX Dealing
383054,FX Trading
398082,FX Products
1029144,XE NÂNG
10974,Tư Vấn Xây Dựng
743219,MS Visio
597,Pháp Chế Dược
9735,Sinh Hóa
1083470,Kiểm soát pháp lý
170241,Injection
600909,Performace Improvement
94224,Machinery Repair
1052060,Cloud Solutions
331030,Thị Trường Phân Bón
2574,Fertilizer
1079513,Đại Lý
1107103,Thi công dự án chuyên điện
990481,Nhà máy điện
1042519,Bim/Cim
1002405,Janpanese
737692,Quản Trị Rủi Ro Lãi Suất
1021577,Ngôn ngữ Anh
602121,Database Building
30914,Điều Phối Nguồn Lực
46731,Autodesk Maya
646426,Financial Principles
647769,Chứng Nhận CFO
388,Huấn Luyện
284689,Electrical Measurement
796287,Điều Trị Nội
775994,Hồi Sức Cấp Cứu
14359,Khám Chữa Bệnh
13859,Kỹ Thuật Văn Phòng
930494,IPC
733823,Point Cloud
543954,Thương Mại Du Lịch
679457,Footwear Physical Testing
783197,Footwear Quality Assurance
750365,Xây Dựng Hệ Thống Quản Lý
763449,Kỹ Thuật Bếp
400029,Kinh Doanh Ẩm Thực
1233474,"Able To Manage Timelines, Milestones, And Multiple Stakeholders"
321411,Procedure Management
778374,Công Nghệ Cơ Khí
101364,Export Control
1220663,GST
989397,IT support
14100,Scala
1029600,Research Marketing
911518,Career Management
335739,Human Resources Development
1069362,Chịu Được Áp Lực Công Việc Cao
24843,Screening CVs
408009,Theo Dõi Hợp Đồng Dự Án
11559,Insurance Claims
318685,Giám Định Bảo Hiểm
168785,Bồi Thường Bảo Hiểm
699803,Theo Dõi Báo Cáo
1182580,Sales Admin & Chăm sóc Khách hàng
1006647,hỗ trợ bán hàng
1105811,Xây dựng quy trình bán hàng
631008,Web Analytics
1102714,Kiến Thức Nội Thất
1088418,RESTful API development
1046536,Report Compilation
1218746,Print & Posm
647585,Billing Task
1026277,Capcut
1557,Kỹ Thuật Trắc Địa
1011188,Đo Vẽ Trắc Địa
759141,Thăm Dò Địa Chất
1044682,Mis
807004,Systemic Thinking
1238402,Python/Java
903282,Information Security
1057879,Printing and Final Artwork
513454,Garment Printing
2872,Cây Xanh
152073,Monitoring System
121420,Cài Đặt Biến Tần
989223,Early Childhood Education
911304,Technology Integration
390594,Microsoft Solution
75794,"TCP/IP"
481214,Thiết Kế Giao Diện HMI
30417,Agricultural Production
101222,Commodity Pricing
357392,Fraud Risk Management
1043233,Channel Growth Strategy
1089806,Ios
988067,Swift
28477,Cocoa Touch Framework
535481,Google Spreadsheet
55014,Stress Tolerance
760227,Quản Lý Hoạt Động Xuất Nhập Khẩu
828343,Korean Cuisine
32122,Auto Loan
102334,ETL Testing
1023042,Postgre SQL
474178,SQL Optimization
1231499,TMS systems
1032991,Reconciling
1170396,Financial Partnership Relations
989965,Project
33691,Giảng Dạy Tiếng Nhật
221203,Vận Hành Hạ Tầng
796383,Kiến Trúc Công Nghiệp
2981,Service Management
1239519,Kỹ Thuật An Toàn Lao Động
1239520,Cam Kết Cao
1127388,Xử Lý Thủ Tục Xuất Nhập Khẩu
894311,Đánh Giá An Toàn Điện
1028392,Quy Trình Chất Lượng Sản Xuất
1239490,Ilogic
1027461,Supply Chain & Logistic Coordination
1188159,Procurement & Inventory Control
158139,Manufacturing Supervision
1085507,Phân Tích Luồng Tuyến
1050159,Giám sát Kho Vận
2502,Giao Nhận Vận Chuyển
97223,Launch Operations
1023100,ACAD
1217271,Data Insights
1065270,SAP Software
1036004,Design Photoshop
117162,Factory Audit
647342,PVD
1239413,Plating Technologies
1239414,Coating Technologies
1038496,SHUI law
1014111,Contract Development
1027416,Quản lý công trình
1153287,Chuyên viên quản lý khách hàng
158327,Postman
1052266,ISO Standard
1232806,Phân Tích Bất Thường
1232807,Cải Thiện Epy
731382,Thiết Lập Máy Móc
25860,Final Cut Pro
1028290,Visual storytelling
533871,Đốc Thúc Công Nợ
33727,Visual Communication
436137,Xplan
412444,Cruise Management
3034,Bảo Trì Máy May
1171598,Phd In Clinical Psychology
1059262,CRM Automation
1027277,Zalo OA
1030092,Zalo OA
1038682,Zalo OA
790736,Vận Hành Chuỗi F&B
1151400,Quan hệ đối tác
1220978,Quan hệ đối tác
1022660,Dynamic
1050399,Dynamic
409215,Lab Operator
655831,Labor Standard
439756,Labour Discipline Management
119829,Management Reporting
1058223,Construction Contracts
1148489,Warranty Management
1085340,Budget Control
523908,Giám Sát Vận Chuyển
442168,Wood Framing
745,Business Investment
199453,Hydraulic Calculations
1025248,Hydraulic Systems
787264,Transportation Planning
1239260,Traffic Engineering
979206,WebGIS
286886,Advertisement Writing
162678,Design Training
407825,Electronic Communication
691801,Văn Bản Định Chế
795385,Raw Materials Sourcing
640678,Assembly Tooling Design
644044,Tools Management
148829,Viết Tài Liệu
1034077,Kỹ năng phối hợp
1239205,Lập Bảng Danh Sách Linh Kiện
1020976,QC Softline
1065620,Biết Tiếng Trung
1220506,Mep Systems
82067,Complaint Management
1238831,Sử Dụng Creo
423294,Media Intelligence
922660,Thiết Kế Công Nghệ
1043016,Inland Trucking
1238759,Livestream Platforms
924757,SME Development
1016405,CFD
1047981,CFD
83384,Mineral Processing
1033663,Process Mining
710591,Factory Accounting
97983,Account Manager Fortune 500
1009358,IT Security GRC
256509,Workforce Development
428506,Quản Lý Thu Ngân
989021,Customer Relationship Management
1024750,Cập nhật thông tin thị trường
1096188,Quy Trình Hải Quan
459574,Adobe XD
6899,Theo Dõi Năng Suất
734340,Theo Dõi Nhân Lực
403164,Môi Trường Xử Lí Nước
92533,SKU Management
1067902,Retail Chain Management
1214466,Kế Toán Xuất Nhập Khẩu
1065951,Logistic Accounting
621084,Making Video
1041874,Chuyển đổi số
1068938,Chuyển đổi số
1070174,Chuyển đổi số
1079102,Chuyển đổi số
1218774,Kinh Doanh Dự Án Cntt
994926,sale B2B
49489,System Integration
1057894,Tạo động lực gắn kết cho đội nhóm
1031999,Team-Work Attitude
1022984,Xử lý chứng từ
1212330,Corporate Compliance
1050997,Corporate Responsibility
351571,Vận Hành Dự Án
1012034,Communication Protocols
415148,Thu Thập Chứng Từ
41419,Fleet Management
1075071,Truck Arrangement
100065,Power Electronics Design
22128,Logistics Analysis
994008,Sử dụng máy ảnh
1030933,Sử dụng máy ảnh
1069765,Sử dụng máy ảnh
30255,Nuôi Trồng Thủy Sản
102003,Corrective Exercise
21374,Thiết Kế Hệ Thống Mạng
294335,Xét Nghiệm Sinh Hóa
372242,Broadcast Media
671642,Hạch Toán Khấu Hao
1033153,Lập tờ khai thuế
1049583,Master Cam
1024982,Financing Solutions
446932,Sound Systems
1238464,Amplifier Engineering
1066423,Architect
1188779,Architect
540027,Thiết Kế Đóng Tàu
542719,CAD Operation
245100,Data Quality Assessment
101481,Data Wiring
703561,Microsoff Office 365
1238410,Brand Staging
786097,Product Application
836352,Forecasting Model
1238406,Python And Sql
1213317,Trưởng phòng Kế hoạch - Kinh doanh
1182757,MIG Welding
551289,Tư Vấn Dược
1126209,Kinh doanh dược phẩm
1008483,Dược mỹ phẩm
1045118,International Cooperation
1006590,Phản Biện
920246,Laser Cutting
1107828,Kiến Thức Về Vải
354748,Merchandising Display
1021773,Trưng bày sản phẩm
642488,Tiếp Thị Trực Tiếp
802385,Thi Công Hệ Thống HVAC
1055474,Thiết kế đồ gá
1079597,ký sư thiết kế
1156482,CAD 2D 3D
996435,Sản Xuất
926828,Market Risk
100280,Quantitative Modeling
1135549,Ifrs Knowledge
379498,Luật Kinh Doanh Thương Mại
247219,Human Resources Operation
1050434,Capcut Pro
1065780,Social Media Knowledge
849370,Hiệu Chuẩn Thiết Bị
640722,Quản Lý Sản Xuất Thuốc
1075438,Kế toán - Kiểm toán
1087195,Kế toán - Kiểm toán
1096355,Kế toán - Kiểm toán
1123883,Dịch Vụ F&B
774,Target Orientation
927586,Wine Pairing
29032,Wine
162411,Statutory Audit
988103,Occupational Health
281562,Sản Xuất Thiết Bị Y Tế
